6.360000e-03	2.625458e-01
3.690000e-02	2.747920e-03
4.430000e-02	1.427724e-03
4.470000e-02	4.360829e-03
5.170000e-02	1.848872e-04
3.400000e-03	5.227021e-02
5.450000e-03	6.630850e-05
9.100000e-03	2.849473e-04
1.610000e-02	6.451638e-05
1.660000e-02	1.236564e-01
1.770000e-02	1.553172e-05
1.770000e-02	1.553172e-05
1.810000e-02	1.535251e-06
1.970000e-02	1.320196e-03
2.080000e-02	1.693555e-02
2.360000e-02	2.759867e-02
2.360000e-02	5.406234e-04
2.520000e-02	6.810062e-03
2.520000e-02	6.063345e-03
2.560000e-02	7.168486e-04
2.670000e-02	2.924145e-04
2.750000e-02	2.413390e-05
2.830000e-02	6.750325e-05
2.830000e-02	7.765860e-05
2.870000e-02	9.737194e-06
3.090000e-02	2.057953e-06
3.410000e-02	1.974321e-04
3.480000e-02	1.066312e-03
3.990000e-02	1.266433e-01
4.180000e-02	2.443259e-04
4.340000e-02	6.332163e-05
4.340000e-02	5.585446e-05
4.380000e-02	7.347699e-06
4.670000e-02	3.375162e-07
4.690000e-02	2.798697e-02
4.810000e-02	1.081247e-02
4.850000e-02	6.451638e-03
4.850000e-02	7.437305e-03
4.890000e-02	9.319032e-04
4.930000e-02	7.168486e-05
5.020000e-02	1.149945e-05
5.230000e-02	3.225819e-04
5.510000e-02	2.446246e-03
5.680000e-02	5.585446e-04
5.680000e-02	6.391900e-04
5.710000e-02	7.735992e-05
5.720000e-02	2.529878e-06
5.880000e-02	6.302294e-08
5.880000e-02	6.481506e-07
5.880000e-02	5.704920e-07
5.920000e-02	7.467173e-08
6.550000e-02	2.768828e-03
6.840000e-02	4.301092e-04
7.220000e-02	4.151748e-06
7.250000e-02	6.093213e-04
7.420000e-02	1.373960e-04
7.420000e-02	1.565120e-04
7.450000e-02	1.836925e-05
7.540000e-02	1.018522e-04
7.570000e-02	3.285556e-06
7.700000e-02	2.574681e-05
7.700000e-02	2.290929e-05
7.740000e-02	2.795710e-06
7.800000e-02	3.763455e-08
7.890000e-02	3.136213e-05
7.920000e-02	9.319032e-07
8.090000e-02	2.144572e-07
8.090000e-02	2.467154e-07
8.120000e-02	3.016738e-08
8.270000e-02	7.885335e-07
8.430000e-02	1.768227e-07
8.430000e-02	1.980294e-07
8.450000e-02	1.111115e-06
8.470000e-02	2.111717e-08
8.590000e-02	6.839931e-06
8.750000e-02	1.553172e-06
8.750000e-02	1.771214e-06
8.790000e-02	2.099769e-07
9.150000e-02	3.643981e-07
9.400000e-02	1.111115e-05
9.710000e-02	1.254485e-04
9.850000e-02	8.721659e-08
1.000000e-01	1.956399e-08
1.000000e-01	2.189375e-08
1.000000e-01	2.347679e-09
1.010000e-01	2.431312e-06
1.030000e-01	6.302294e-07
1.030000e-01	5.525708e-07
1.030000e-01	7.526911e-08
1.040000e-01	9.617719e-09
1.040000e-01	3.016738e-05
1.060000e-01	7.437305e-06
1.060000e-01	6.511375e-06
1.060000e-01	8.363234e-07
1.110000e-01	2.108730e-09
1.120000e-01	4.808860e-10
1.120000e-01	5.495840e-10
1.130000e-01	6.571113e-11
1.230000e-01	5.675052e-09
1.290000e-01	6.780193e-07
1.300000e-01	1.236564e-09
1.310000e-01	3.225819e-10
1.310000e-01	2.822592e-10
1.320000e-01	3.912799e-11
1.360000e-01	1.609923e-07
1.380000e-01	4.062142e-08
1.380000e-01	3.614112e-08
1.380000e-01	4.450435e-09
1.590000e-01	4.032274e-09
2.040000e-01	5.824395e-10
2.110000e-01	1.275393e-10
2.120000e-01	3.345294e-11
2.120000e-01	2.918171e-11
2.130000e-01	4.121880e-12
2.330000e-01	4.569910e-06
2.390000e-01	1.388894e-05
2.660000e-01	7.945072e-07
2.770000e-01	6.630850e-07
2.830000e-01	2.467154e-06
2.840000e-01	1.454605e-07
2.860000e-01	3.882930e-08
2.860000e-01	3.375162e-08
2.860000e-01	4.928334e-09
2.880000e-01	3.464768e-07
2.900000e-01	2.628445e-06
2.900000e-01	5.555577e-07
2.920000e-01	1.457592e-07
2.920000e-01	1.275393e-07
2.920000e-01	1.771214e-08
3.110000e-01	1.140984e-07
3.180000e-01	2.505983e-08
3.190000e-01	5.794527e-09
3.190000e-01	6.690587e-09
3.200000e-01	8.512578e-10
3.230000e-01	7.138618e-08
3.320000e-01	8.213891e-08
3.350000e-01	3.763455e-07
3.390000e-01	1.875754e-08
3.410000e-01	4.868597e-09
3.410000e-01	4.271223e-09
3.410000e-01	5.675052e-10
3.420000e-01	8.273628e-08
3.430000e-01	2.210283e-08
3.430000e-01	1.911596e-08
3.440000e-01	2.807657e-09
3.650000e-01	1.577067e-07
3.680000e-01	1.206695e-08
3.750000e-01	2.670261e-09
3.760000e-01	7.138618e-10
3.760000e-01	6.212688e-10
3.770000e-01	8.602184e-11
4.090000e-01	2.186388e-08
4.160000e-01	4.778991e-09
4.180000e-01	1.260459e-09
4.180000e-01	1.096181e-09
4.180000e-01	1.577067e-10
4.220000e-01	2.652340e-07
4.530000e-01	2.983882e-08
4.670000e-01	3.643981e-08
4.740000e-01	7.945072e-09
4.750000e-01	2.108730e-09
4.750000e-01	1.827964e-09
4.760000e-01	2.640393e-10
4.960000e-01	1.621870e-06
4.980000e-01	5.585446e-09
5.050000e-01	1.257472e-09
5.060000e-01	3.285556e-10
5.060000e-01	2.876355e-10
5.070000e-01	3.972536e-11
5.410000e-01	2.488062e-07
5.480000e-01	5.406234e-08
5.500000e-01	1.406815e-08
5.500000e-01	1.299288e-08
5.500000e-01	1.839912e-09
