6.36E+00	8.79E+01
3.69E+01	9.20E-01
4.43E+01	4.78E-01
4.47E+01	1.46E+00
5.17E+01	6.19E-02
3.40E+00	1.75E+01
5.45E+00	2.22E-02
9.10E+00	9.54E-02
1.61E+01	2.16E-02
1.66E+01	4.14E+01
1.77E+01	5.20E-03
1.77E+01	5.20E-03
1.81E+01	5.14E-04
1.97E+01	4.42E-01
2.08E+01	5.67E+00
2.36E+01	9.24E+00
2.36E+01	1.81E-01
2.52E+01	2.28E+00
2.52E+01	2.03E+00
2.56E+01	2.40E-01
2.67E+01	9.79E-02
2.75E+01	8.08E-03
2.83E+01	2.26E-02
2.83E+01	2.60E-02
2.87E+01	3.26E-03
3.09E+01	6.89E-04
3.41E+01	6.61E-02
3.48E+01	3.57E-01
3.99E+01	4.24E+01
4.18E+01	8.18E-02
4.34E+01	2.12E-02
4.34E+01	1.87E-02
4.38E+01	2.46E-03
4.67E+01	1.13E-04
4.69E+01	9.37E+00
4.81E+01	3.62E+00
4.85E+01	2.16E+00
4.85E+01	2.49E+00
4.89E+01	3.12E-01
4.93E+01	2.40E-02
5.02E+01	3.85E-03
5.23E+01	1.08E-01
5.51E+01	8.19E-01
5.68E+01	1.87E-01
5.68E+01	2.14E-01
5.71E+01	2.59E-02
5.72E+01	8.47E-04
5.88E+01	2.11E-05
5.88E+01	2.17E-04
5.88E+01	1.91E-04
5.92E+01	2.50E-05
6.55E+01	9.27E-01
6.84E+01	1.44E-01
7.22E+01	1.39E-03
7.25E+01	2.04E-01
7.42E+01	4.60E-02
7.42E+01	5.24E-02
7.45E+01	6.15E-03
7.54E+01	3.41E-02
7.57E+01	1.10E-03
7.70E+01	8.62E-03
7.70E+01	7.67E-03
7.74E+01	9.36E-04
7.80E+01	1.26E-05
7.89E+01	1.05E-02
7.92E+01	3.12E-04
8.09E+01	7.18E-05
8.09E+01	8.26E-05
8.12E+01	1.01E-05
8.27E+01	2.64E-04
8.43E+01	5.92E-05
8.43E+01	6.63E-05
8.45E+01	3.72E-04
8.47E+01	7.07E-06
8.59E+01	2.29E-03
8.75E+01	5.20E-04
8.75E+01	5.93E-04
8.79E+01	7.03E-05
9.15E+01	1.22E-04
9.40E+01	3.72E-03
9.71E+01	4.20E-02
9.85E+01	2.92E-05
1.00E+02	6.55E-06
1.00E+02	7.33E-06
1.00E+02	7.86E-07
1.01E+02	8.14E-04
1.03E+02	2.11E-04
1.03E+02	1.85E-04
1.03E+02	2.52E-05
1.04E+02	3.22E-06
1.04E+02	1.01E-02
1.06E+02	2.49E-03
1.06E+02	2.18E-03
1.06E+02	2.80E-04
1.11E+02	7.06E-07
1.12E+02	1.61E-07
1.12E+02	1.84E-07
1.13E+02	2.20E-08
1.23E+02	1.90E-06
1.29E+02	2.27E-04
1.30E+02	4.14E-07
1.31E+02	1.08E-07
1.31E+02	9.45E-08
1.32E+02	1.31E-08
1.36E+02	5.39E-05
1.38E+02	1.36E-05
1.38E+02	1.21E-05
1.38E+02	1.49E-06
1.59E+02	1.35E-06
2.04E+02	1.95E-07
2.11E+02	4.27E-08
2.12E+02	1.12E-08
2.12E+02	9.77E-09
2.13E+02	1.38E-09
2.33E+02	1.53E-03
2.39E+02	4.65E-03
2.66E+02	2.66E-04
2.77E+02	2.22E-04
2.83E+02	8.26E-04
2.84E+02	4.87E-05
2.86E+02	1.30E-05
2.86E+02	1.13E-05
2.86E+02	1.65E-06
2.88E+02	1.16E-04
2.90E+02	8.80E-04
2.90E+02	1.86E-04
2.92E+02	4.88E-05
2.92E+02	4.27E-05
2.92E+02	5.93E-06
3.11E+02	3.82E-05
3.18E+02	8.39E-06
3.19E+02	1.94E-06
3.19E+02	2.24E-06
3.20E+02	2.85E-07
3.23E+02	2.39E-05
3.32E+02	2.75E-05
3.35E+02	1.26E-04
3.39E+02	6.28E-06
3.41E+02	1.63E-06
3.41E+02	1.43E-06
3.41E+02	1.90E-07
3.42E+02	2.77E-05
3.43E+02	7.40E-06
3.43E+02	6.40E-06
3.44E+02	9.40E-07
3.65E+02	5.28E-05
3.68E+02	4.04E-06
3.75E+02	8.94E-07
3.76E+02	2.39E-07
3.76E+02	2.08E-07
3.77E+02	2.88E-08
4.09E+02	7.32E-06
4.16E+02	1.60E-06
4.18E+02	4.22E-07
4.18E+02	3.67E-07
4.18E+02	5.28E-08
4.22E+02	8.88E-05
4.53E+02	9.99E-06
4.67E+02	1.22E-05
4.74E+02	2.66E-06
4.75E+02	7.06E-07
4.75E+02	6.12E-07
4.76E+02	8.84E-08
4.96E+02	5.43E-04
4.98E+02	1.87E-06
5.05E+02	4.21E-07
5.06E+02	1.10E-07
5.06E+02	9.63E-08
5.07E+02	1.33E-08
5.41E+02	8.33E-05
5.48E+02	1.81E-05
5.50E+02	4.71E-06
5.50E+02	4.35E-06
5.50E+02	6.16E-07

