1.240000e-01	3.330174e-05	CE
1.467000e-01	1.577048e-05	CE
1.500000e-01	3.161751e-06	CE
1.445000e-01	6.170391e-02	CE
1.672000e-01	7.632605e-03	CE
1.705000e-01	1.454559e-03	CE
2.186000e-01	3.781852e-02	CE
2.413000e-01	5.971346e-03	CE
2.445000e-01	1.148336e-03	CE
2.719000e-03	7.655571e-01	AU
1.929000e-02	1.186614e-01	AU
