1.55E+02		1.55E+01
6.33E+02		1.37E+00
4.78E+02		1.08E+00
9.31E+02		5.95E-01
8.29E+02		4.44E-01
6.35E+02		1.60E-01
6.73E+02		1.20E-01
1.61E+03		1.04E-01
1.13E+03		9.08E-02
4.86E+02		8.45E-02
4.53E+02		8.23E-02
1.31E+03		7.05E-02
1.80E+03		3.92E-02
1.79E+03		2.07E-02
1.46E+03		2.00E-02
1.17E+03		1.93E-02
8.24E+02		1.88E-02
3.23E+02		1.71E-02
1.15E+03		1.69E-02
1.15E+03		1.62E-02
1.02E+03		1.59E-02
1.96E+03		1.57E-02
1.19E+03		1.46E-02
1.32E+03		1.41E-02
1.31E+03		1.29E-02
1.67E+03		1.10E-02
1.039E+01		3.04E+00
6.149E+01		1.40E+00
6.300E+01		2.41E+00
7.149E+01		8.07E-01
7.233E+01		1.03E+00
7.318E+01		2.26E-01
7.822E+00		5.13E-02
8.841E+00		1.09E-01
8.912E+00		1.09E-01
9.934E+00		3.13E-02
9.345E+00		1.35E+00
1.018E+01		2.10E-02
1.022E+01		9.60E-01
1.036E+01		1.14E+00
1.039E+01		3.02E+00
1.051E+01		2.55E-02
1.059E+01		1.25E-02
1.078E+01		2.05E-01
1.086E+01		1.43E+00
1.157E+01		6.09E-02
1.210E+01		2.32E-01
1.238E+01		1.33E-02
6.149E+01		1.39E+00
6.300E+01		2.39E+00
7.150E+01		8.00E-01
7.234E+01		1.02E+00
7.336E+01		2.24E-01
